rollno,register_sem,subno,sub_type2121PH13,2,PH701,CREDIT
2121PH13,2,PH702,CREDIT
2121PH13,2,PH701,CREDIT
2121PH13,2,PH702,CREDIT
2121PH13,2,PH701,CREDIT
2121PH13,2,PH702,CREDIT
