rollno,register_sem,subno,sub_type2121MA08,2,MA529,CREDIT
2121MA08,2,MA531,CREDIT
2121MA08,2,MA539,CREDIT
2121MA08,2,MA529,CREDIT
2121MA08,2,MA531,CREDIT
2121MA08,2,MA539,CREDIT
